year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2018,f4bd5c10-cd5b-4000-9eb3-e4cc19d66d2c,2018-10-30T23:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Miami Heat,125,113
2018,1341bab9-c691-42a1-b89e-90f3ffab56e2,2018-10-30T23:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Philadelphia 76ers,129,112
2018,f0d417fc-e5a1-4382-a06a-5dfa9a8ad170,2018-10-30T23:30:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,Detroit Pistons,108,105
2018,143734b4-9099-4fc7-9e7b-f2e8885bc8e3,2018-10-31T00:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Washington Wizards,107,95
2018,704cd865-3bcb-4588-a9da-90b73b687a22,2018-10-31T00:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Portland Trail Blazers,85,104
2018,f22cb992-fef8-4072-877e-055e4f8c2235,2018-10-31T00:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Los Angeles Clippers,128,110
2018,39bf42dd-a9aa-4f06-b165-6921c33ed8e7,2018-10-31T23:30:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Detroit Pistons,120,119
2018,001b86bd-1891-462f-8d0b-c373434d4f14,2018-11-01T00:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Utah Jazz,128,125
2018,064679aa-55b5-4062-bd94-5666945b9d0f,2018-11-01T00:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Denver Nuggets,107,108
2018,e336c61c-febc-4488-a91d-4d8631d528ff,2018-11-01T00:00:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Indiana Pacers,101,107
2018,006e8283-2bc4-4db7-80a2-31ebff6fe346,2018-11-01T02:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,New Orleans Pelicans,131,121
2018,0ff71a9f-3e37-4a11-ba2f-f11b8258b80c,2018-11-01T02:30:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,San Antonio Spurs,90,120
