year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2016,b8958343-b714-4637-876d-6116fd9d2100,2016-11-19T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Detroit Pistons,104,81
2016,e887a20b-aa70-4a90-a860-b8c8b2c9649f,2016-11-24T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Portland Trail Blazers,137,125
2016,36f638fd-2981-4fc9-b61a-0db9f788054f,2016-11-26T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Dallas Mavericks,128,90
2016,25dd0810-a0b9-4c76-8faf-b2cea6a57062,2016-11-27T18:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Cleveland Cavaliers,108,112
2016,61d92aa5-e2b2-409e-aec8-5361d0971c3b,2016-11-30T01:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Cleveland Cavaliers,118,101
2016,9a70ec3b-229b-4f45-b620-302027a23179,2016-12-02T01:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Los Angeles Clippers,94,113
2016,b3b9bba9-9d76-4542-9180-0030cbf707f8,2016-12-03T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Cleveland Cavaliers,111,105
2016,f12da15a-ee21-45db-9144-6b3e80f73eb6,2016-12-06T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Cleveland Cavaliers,112,116
2016,b6b76542-24b1-4e7e-891c-b5afe6543c83,2016-12-08T01:00:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Cleveland Cavaliers,94,126
2016,ec4f25bb-e76d-4673-883d-1a4f0470cec6,2016-12-10T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Miami Heat,114,84
2016,deca4f1d-3caa-448c-b7c0-e32a31960069,2016-12-11T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Charlotte Hornets,116,105
2016,252fcebe-eb1d-49db-aae7-baa018209154,2016-12-14T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Memphis Grizzlies,103,86
2016,19d34de9-6306-4fa0-a5a4-ed7693b28a01,2016-12-15T01:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Cleveland Cavaliers,93,85
2016,f45de39b-2c09-4d33-8b44-4a19ecc017f4,2016-12-18T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Los Angeles Lakers,119,108
2016,2ce7b095-b8ea-45e5-b8db-7ae75f754327,2016-12-21T01:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Cleveland Cavaliers,108,114
2016,df61fceb-95c9-4d97-bb10-af8036d6f140,2016-12-22T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Milwaukee Bucks,113,102
2016,cdfe34b6-e9cb-4d47-8f9d-bd541d372335,2016-12-24T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Brooklyn Nets,119,99
2016,d56d8b51-dc9f-404c-987a-8ba49fc2c854,2016-12-25T19:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Golden State Warriors,109,108
2016,ef4b8db6-94ef-4deb-8f45-8ec8ad4315a7,2016-12-27T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Cleveland Cavaliers,106,90
