year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2022,15f0fe3f-c23a-4f6d-81f5-6f742259c0b7,2023-01-03T00:00:00Z,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Charlotte Hornets,Los Angeles Lakers,115,121
2022,9cd34813-1d68-410f-9066-290314c37b82,2023-01-05T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Miami Heat,112,109
2022,6a65a997-c231-4e4a-8c78-5740f208be2d,2023-01-07T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Atlanta Hawks,130,114
2022,7f23fe4d-0266-4aa3-a77b-8a23f8fcce6a,2023-01-08T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Los Angeles Lakers,134,136
2022,96f21dcb-6564-47f2-8f38-779a73a12475,2023-01-10T02:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,Los Angeles Lakers,122,109
2022,7ab54997-4e32-4bb1-aa95-72c5da3c07a3,2023-01-13T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Dallas Mavericks,115,119
2022,ee87e101-04c1-46bb-9322-b8ff5db265a1,2023-01-16T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Philadelphia 76ers,112,113
2022,72d30ba0-5105-4f76-bee6-d04b4fd59e55,2023-01-17T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Houston Rockets,140,132
2022,a398fe93-53e4-4060-8e8d-8f8213cce5ab,2023-01-19T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Sacramento Kings,111,116
2022,d498681d-f671-449c-a706-dbc95bb92771,2023-01-21T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Memphis Grizzlies,122,121
